Customer ID,Status,days_ago_joined,Age,accum_points,points_per_day,days_ago_last_arrived,arrivals_count,Australia,China,Hong Kong,Indonesia,Japan,Malaysia,Philippines,Singapore,Taiwan,Thailand,United Arab Emirates,United States of America,Diamond,Jade,Platinum,Royal,Ruby
3157,0,2063,35,0,0,-176,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3158,0,2063,44,35150,17.04,1699,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3159,1,2063,46,85000,41.2,275,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3160,1,2063,52,35800,17.35,261,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3161,1,2063,48,36200,17.55,76,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3162,1,2063,40,42775,20.73,246,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3163,1,2063,43,4600,2.23,657,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3164,1,2063,51,34940,16.94,29,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3165,1,2063,49,60850,29.5,488,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3166,1,2063,47,41650,20.19,252,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3167,1,2063,42,24400,11.83,261,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3168,1,2063,38,33100,16.04,181,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3169,1,2056,38,131100,63.76,-109,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3170,1,2056,52,45400,22.08,-81,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3171,1,2056,50,38550,18.75,490,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3172,1,2056,44,57500,27.97,267,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3173,1,2056,55,41790,20.33,203,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3174,1,2056,54,65410,31.81,235,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3175,1,2056,42,29750,14.47,53,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3178,1,2056,39,52630,25.6,399,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3179,1,2056,46,109910,53.46,-177,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3180,0,2056,57,43300,21.06,992,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3181,1,2056,68,0,0,992,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3182,1,2056,35,48060,23.38,298,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3183,1,2056,41,29400,14.3,577,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3186,1,2056,35,28400,13.81,337,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3187,1,2056,43,12700,6.18,1007,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3188,1,2056,37,32100,15.61,222,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3189,1,2056,42,54687,26.6,-312,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3190,0,2056,61,21400,10.41,1808,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3191,1,2056,49,245726,119.52,-141,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3192,1,2056,47,22500,10.94,415,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3193,1,2056,51,54860,26.68,-134,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3194,1,2056,68,119850,58.29,-144,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3195,1,2056,40,22700,11.04,270,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3196,1,2056,42,75850,36.89,-240,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3197,1,2056,48,30780,14.97,652,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3198,1,2056,38,29050,14.13,631,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3199,0,2056,34,9150,4.45,1131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3201,1,2046,54,43600,21.31,679,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3202,1,2046,36,19400,9.48,681,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3203,0,2046,46,11288,5.52,1950,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3204,0,2046,36,2250,1.1,2030,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3206,1,2046,57,110200,53.86,102,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3208,1,2046,50,84610,41.35,133,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3210,1,2046,43,68900,33.68,214,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3211,1,2046,47,74150,36.24,-237,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3212,1,2046,67,25680,12.55,77,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3214,1,2046,36,27000,13.2,-131,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3215,1,2046,60,29570,14.45,58,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3216,1,2046,50,69650,34.04,40,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3217,1,2046,42,26340,12.87,-10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3218,0,2046,35,9200,4.5,1699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3219,1,2046,48,13800,6.74,1321,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3220,1,2046,38,44750,21.87,140,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3221,1,2046,38,25750,12.59,262,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3222,1,2046,62,48550,23.73,422,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3223,1,2046,34,26700,13.05,37,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3225,1,2046,73,27330,13.36,215,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3226,0,2046,42,8400,4.11,1917,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3227,1,2046,62,8100,3.96,1249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3228,1,2046,36,107470,52.53,503,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3229,1,2046,41,77100,37.68,192,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3231,1,2046,36,38920,19.02,173,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3232,1,2046,56,13700,6.7,1571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3234,1,2046,41,11300,5.52,954,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3235,1,2046,34,110925,54.22,243,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3236,1,2046,34,140080,68.47,25,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3237,0,2046,36,0,0,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3238,1,2046,63,52900,25.86,423,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3239,1,2046,38,125880,61.52,299,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3240,1,2046,47,46200,22.58,-100,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3241,1,2046,36,49890,24.38,-100,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3242,1,2046,45,47050,23,244,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3243,1,2046,36,56375,27.55,83,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3244,1,2046,38,54850,26.81,26,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3246,1,2046,35,6600,3.23,1366,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3248,1,2046,55,13810,6.75,507,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3249,1,2046,64,84030,41.07,181,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3250,0,2046,54,62150,30.38,1198,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3251,0,2042,65,9300,4.55,1943,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3252,1,2042,42,92300,45.2,100,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3253,0,2042,55,0,0,100,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3254,1,2042,56,45200,22.14,263,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3256,1,2042,40,27800,13.61,20,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3257,1,2042,49,28700,14.05,349,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3258,1,2042,39,31950,15.65,98,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3259,1,2042,58,87310,42.76,-6,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3260,1,2042,43,72800,35.65,32,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3261,1,2042,70,101600,49.76,106,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3262,0,2042,37,13000,6.37,1613,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3263,1,2042,62,35163,17.22,-202,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3264,0,2042,50,0,0,-202,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3265,1,2042,42,35300,17.29,163,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3266,0,2042,53,6575,3.22,1838,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3267,0,2042,33,9200,4.51,1685,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3268,1,2042,59,37100,18.17,169,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3269,1,2032,35,6300,3.1,138,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3271,0,2032,42,0,0,1797,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3272,1,2032,46,11500,5.66,1235,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3273,1,2032,52,36650,18.04,59,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3274,1,2032,46,27450,13.51,81,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3275,0,2032,39,17450,8.59,1618,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3276,1,2032,49,72490,35.67,87,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3277,1,2032,43,25375,12.49,-4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3278,0,2032,62,0,0,-4,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3279,1,2032,42,21430,10.55,152,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3280,1,2032,35,108300,53.3,463,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3281,0,2032,34,27576,13.57,1524,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3282,1,2032,55,15550,7.65,919,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3283,1,2032,47,35550,17.5,90,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3284,1,2032,38,176150,86.69,119,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3285,1,2032,58,12500,6.15,1122,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3287,1,2032,34,12800,6.3,976,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3288,1,2032,54,19600,9.65,450,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3291,1,2032,51,61600,30.31,234,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3292,1,2032,41,58610,28.84,44,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3293,1,2032,41,33100,16.29,220,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3298,1,2032,44,22700,11.17,40,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3300,0,2032,59,6600,3.25,1790,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3301,1,2032,33,35129,17.29,1315,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3302,1,2032,51,58800,28.94,1605,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3303,1,2032,59,221090,108.8,-73,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3304,1,2032,44,26450,13.02,417,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3305,1,2032,44,30100,14.81,831,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3307,1,2032,36,28600,14.07,-259,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3308,1,2032,55,29438,14.49,251,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3309,0,2032,46,90000,44.29,1170,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3311,1,2025,53,27900,13.78,229,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3312,1,2025,40,37290,18.41,-222,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3313,1,2025,47,24900,12.3,-103,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3315,1,2025,47,78650,38.84,312,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3316,1,2025,45,76300,37.68,191,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3317,1,2025,44,80650,39.83,213,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3318,0,2025,36,0,0,213,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3319,1,2025,43,129499,63.95,129,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3320,1,2025,33,60600,29.93,349,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3321,1,2025,52,69750,34.44,395,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3322,1,2025,48,121290,59.9,82,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3323,1,2025,40,4800,2.37,536,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3324,1,2025,35,14700,7.26,531,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3325,0,2025,38,7000,3.46,1906,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3326,1,2025,39,57413,28.35,-197,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3327,0,2025,52,0,0,-197,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3329,1,2025,44,33950,16.77,277,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3330,1,2025,35,72950,36.02,178,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3331,0,2025,53,23770,11.74,1643,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3332,1,2025,36,4500,2.22,1674,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3333,1,2025,38,0,0,1674,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3335,1,2025,54,54800,27.06,137,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3336,1,2025,35,10350,5.11,1671,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3337,1,2025,44,58000,28.64,578,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,1,2025,43,75058,37.07,455,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3339,1,2025,37,33250,16.42,222,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3340,1,2025,54,87560,43.24,208,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3341,1,2025,39,74800,36.94,390,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3342,1,2025,51,55890,27.6,240,19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3343,1,2025,38,18200,8.99,880,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3344,0,2025,59,0,0,880,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3345,1,2025,38,32900,16.25,495,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3346,1,2025,39,30150,14.89,-47,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3347,1,2025,35,44501,21.98,121,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3348,1,2025,45,36950,18.25,336,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3349,1,2025,48,67900,33.53,995,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3351,1,2018,38,26425,13.09,269,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3352,1,2018,41,111600,55.3,490,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3353,1,2018,42,101140,50.12,-152,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3354,1,2018,54,46250,22.92,286,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3356,1,2018,35,45590,22.59,-87,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3358,1,2018,35,90300,44.75,429,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3359,1,2018,40,26210,12.99,318,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3360,1,2018,59,108750,53.89,-203,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3362,1,2018,59,29890,14.81,204,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3363,1,2018,52,106225,52.64,5,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3364,1,2018,48,68540,33.96,202,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3365,1,2018,46,23400,11.6,-183,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3366,1,2018,46,23220,11.51,749,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3367,1,2018,47,153800,76.21,6,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3368,1,2018,44,24200,11.99,653,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3369,1,2018,56,34500,17.1,109,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3372,1,2009,35,47690,23.74,45,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3374,1,2009,44,37050,18.44,623,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3375,1,2009,43,29650,14.76,605,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3376,1,2009,39,50850,25.31,347,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3378,0,2009,36,2000,1,1697,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3379,1,2009,61,88625,44.11,36,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3380,1,2009,46,41880,20.85,140,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3381,0,2009,43,96810,48.19,863,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3382,1,2009,40,32550,16.2,223,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3383,0,2009,52,21950,10.93,1836,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3384,1,2009,45,22210,11.06,324,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3386,1,2009,45,17820,8.87,210,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3389,1,2009,51,52813,26.29,260,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3390,1,2009,39,17240,8.58,355,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3393,1,2009,45,10000,4.98,1658,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3394,1,2009,41,193000,96.07,292,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3396,1,2009,54,58300,29.02,-23,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3397,1,2009,50,27300,13.59,114,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3398,1,2009,50,3000,1.49,987,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3399,1,2009,53,28890,14.38,201,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3400,1,2009,47,69000,34.35,347,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3403,1,2009,48,11040,5.5,502,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3405,1,2009,50,31750,15.8,109,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3406,1,2009,52,39800,19.81,435,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3407,1,2009,68,132600,66,121,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3408,1,2009,55,77050,38.35,53,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3409,1,2009,42,48500,24.14,-184,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3410,1,2009,47,47350,23.57,455,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3411,1,2009,38,53412,26.59,367,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3412,1,2009,37,28400,14.14,143,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3413,0,2009,36,0,0,143,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3416,1,2004,52,14370,7.17,410,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3418,1,2004,47,127400,63.57,-73,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3419,1,2004,52,115480,57.62,232,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3420,1,2004,46,36950,18.44,453,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3421,1,2004,45,37850,18.89,312,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3422,1,2004,33,24100,12.03,67,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3423,1,2004,53,31649,15.79,301,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3424,0,2004,54,0,0,301,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3425,1,2004,44,287000,143.21,-345,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3426,0,2004,35,3675,1.83,1662,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3427,1,2004,51,48940,24.42,121,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3428,1,2004,44,59000,29.44,382,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3429,0,2004,52,16950,8.46,1945,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3430,1,2004,39,75075,37.46,210,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3432,1,1997,63,55700,27.89,388,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3433,1,1997,47,70690,35.4,-228,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3434,1,1997,65,31000,15.52,346,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3436,0,1997,47,10700,5.36,1641,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3437,1,1997,60,1800,0.9,223,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3438,1,1997,59,29500,14.77,182,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3439,1,1997,36,25700,12.87,173,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3440,0,1997,41,0,0,173,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3442,1,1997,43,135440,67.82,-86,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3443,0,1997,66,0,0,-86,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3445,1,1997,43,7500,3.76,184,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3446,1,1997,45,41100,20.58,-63,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3447,0,1997,42,9360,4.69,1293,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3448,0,1997,39,0,0,1293,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3450,1,1997,37,80814,40.47,33,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3451,1,1997,44,46400,23.23,47,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3452,1,1997,49,73060,36.58,452,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3454,1,1997,34,83920,42.02,19,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3455,1,1997,49,123562,61.87,99,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3456,1,1997,48,18600,9.31,198,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3457,1,1997,43,43850,21.96,270,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3460,1,1990,44,17510,8.8,165,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3461,1,1990,39,54200,27.24,185,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3463,1,1990,55,75095,37.74,137,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3464,1,1990,55,18300,9.2,558,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3466,1,1990,35,56740,28.51,266,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
